file,start,base_mad,base_rmse,base_bias,base_w5,base_w10,base_r,acc_tp,acc_fp,acc_fn,acc_n_true,acc_n_pred,acc_dice,acc_tp_eb,acc_fp_eb,acc_fn_eb,dec_tp,dec_fp,dec_fn,dec_n_true,dec_n_pred,dec_dice,dec_tp_eb,dec_fp_eb,dec_fn_eb
train50.csv,19200,2.6199363738253707,3.5436835350427804,-1.6563055965574074,0.765625,1.0,,0,0,2,2,0,0.0,0,0,2,0,0,1,1,0,0.0,0,0,1
train50.csv,24000,6.971918196728188,8.738573971455992,2.029922497252174,0.41,0.735625,,0,0,1,1,0,0.0,0,0,1,3,1,3,6,4,0.6124694376528117,4,0,2
train51.csv,0,5.861293059219486,6.888090491248419,1.3891296740304677,0.475,0.8366666666666667,,0,1,2,2,1,0.0,1,0,1,0,2,0,0,2,0.0,0,0,0
train51.csv,4800,5.609964596131401,6.346738314432778,1.8168408967652896,0.5533333333333333,0.8585416666666666,,0,0,0,0,0,,0,0,0,1,0,0,1,1,0.9196872778962332,1,0,0
train51.csv,9600,3.8419011744995237,5.238711859299942,2.762087324859276,0.7464583333333333,0.8927083333333333,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0
train51.csv,14400,2.2764168856380977,2.9567303234153566,-0.8732993992688103,0.874375,1.0,,0,0,1,1,0,0.0,0,0,1,0,0,0,0,0,,0,0,0
train51.csv,19200,3.2419387252881,3.877649249829417,-0.20769982565905706,0.8152083333333333,1.0,,0,0,3,3,0,0.0,2,0,1,1,1,3,4,2,0.485620377978636,1,1,3
train52.csv,0,3.206704678297908,4.35767845480043,-1.9262765964631456,0.8204166666666667,0.9385416666666667,,0,0,2,2,0,0.0,0,0,2,0,0,0,0,0,,0,0,0
train52.csv,4800,2.052651152866788,2.801194806493216,0.10527213860950023,0.9220833333333334,1.0,,0,0,2,2,0,0.0,0,0,2,0,0,0,0,0,,0,0,0
train52.csv,9600,3.1651809607955896,3.421980576990425,-0.6974354102552986,0.90625,1.0,,2,0,5,7,2,0.42116630669546434,2,0,5,0,0,0,0,0,,0,0,0
train52.csv,14400,3.8228977966520574,4.899392160978647,-2.7432458736738083,0.705625,0.9372916666666666,,0,0,3,3,0,0.0,0,0,3,0,0,2,2,0,0.0,0,0,2
train52.csv,19200,2.163067665456536,2.57045365581845,2.053589435989143,0.9510416666666667,1.0,,0,0,4,4,0,0.0,0,0,4,0,0,0,0,0,,0,0,0
train52.csv,24000,2.8053568499530623,4.140526476922862,2.0908491585303426,0.833125,0.9391666666666667,,1,1,2,3,2,0.37433155080213903,1,2,2,2,0,0,2,2,0.930053804765565,2,0,0
train52.csv,28800,3.3661919576131814,3.674793170964246,-3.3661919576131814,0.8810416666666666,1.0,,0,0,0,0,0,,0,0,0,0,0,3,3,0,0.0,1,0,2
train52.csv,33600,1.693477327115192,2.0321540821028,0.4303134826248487,1.0,1.0,,0,0,0,0,0,,0,0,0,3,1,0,3,4,0.9333333333333333,2,1,1
train53.csv,0,4.241316322504926,4.759685135249566,1.7463232714011634,0.6670833333333334,1.0,,0,0,0,0,0,,0,1,0,2,0,0,2,2,0.7004830917874396,2,0,0
train53.csv,4800,6.216829296350976,7.886901579830263,2.053674317617107,0.48791666666666667,0.808125,,0,1,0,0,1,0.0,0,0,0,4,2,0,4,6,0.8235867446393762,2,1,2
train53.csv,9600,2.811152325935032,3.4880652407337327,-2.4570703027018244,0.7683333333333333,1.0,,0,0,0,0,0,,0,0,0,3,2,2,5,5,0.6506935687263556,3,2,2
train53.csv,14400,5.538189654524827,7.20753826000812,2.806954274589206,0.6370833333333333,0.8079166666666666,,0,0,0,0,0,,0,0,0,4,4,0,4,8,0.8313356164383562,4,3,0
train54.csv,0,4.079455153669269,4.953195816867366,-0.9693010578636372,0.6022916666666667,1.0,,0,0,0,0,0,,0,0,0,2,2,0,2,4,0.9279628195197521,2,0,0
train54.csv,4800,2.370192732256032,3.4215966605650805,1.6341224742120914,0.8558333333333333,1.0,,0,0,0,0,0,,0,0,0,3,0,0,3,3,0.8142857142857143,3,0,0
train54.csv,9600,3.4920346631264816,4.247605995650097,-3.454696465098045,0.6572916666666667,1.0,,0,0,0,0,0,,0,0,0,1,1,1,2,2,0.4608619173262973,1,1,1
train54.csv,14400,5.167437135388241,7.395557550185789,4.005706189285652,0.7177083333333333,0.8079166666666666,,0,0,0,0,0,,0,0,0,2,2,0,2,4,0.8083416087388282,2,0,0
train55.csv,0,5.546841808079668,6.102843680533842,-3.37121898123719,0.39958333333333335,0.9204166666666667,,0,0,0,0,0,,0,0,0,2,2,4,6,4,0.4398200224971879,3,1,3
train55.csv,4800,2.296863409792592,3.4372866709400993,-1.4065421715894348,0.8797916666666666,0.970625,,0,0,0,0,0,,0,0,0,3,1,3,6,4,0.5932094811018578,3,1,3
train55.csv,9600,3.959674685003863,4.601583767487036,2.2610126671044988,0.6252083333333334,1.0,,0,0,0,0,0,,0,0,0,4,2,0,4,6,0.774630021141649,4,1,0
train56.csv,0,2.744150111444639,3.3286290363052955,-2.1398344804335974,0.8183333333333334,1.0,,0,0,0,0,0,,0,0,0,1,1,0,1,2,0.8618266978922716,1,1,0
train56.csv,4800,3.841171321223613,5.742001377516827,1.0224252291274643,0.8489583333333334,0.879375,,0,0,1,1,0,0.0,0,0,1,1,1,1,2,2,0.4544378698224852,1,0,1
train56.csv,9600,3.8239807615328845,6.387784237884829,3.471828574261987,0.8125,0.8520833333333333,,0,0,0,0,0,,0,0,0,1,3,2,3,4,0.3788049605411499,1,0,2
train58.csv,0,2.5714594039336873,3.2291690316331363,1.6567611630935004,0.855,1.0,,0,0,6,6,0,0.0,1,0,5,0,0,0,0,0,,0,0,0
train58.csv,4800,1.8920565450369562,2.3395614349093625,-0.03795030776549998,1.0,1.0,,0,0,2,2,0,0.0,1,0,1,0,0,1,1,0,0.0,0,0,1
train58.csv,9600,4.763833418378777,5.335684768247325,3.2476849728825075,0.485625,1.0,,4,0,2,6,4,0.48520710059171596,6,2,0,0,0,0,0,0,,0,0,0
train58.csv,14400,3.5660538766891263,4.311144271061175,2.254621603581472,0.7608333333333334,1.0,,1,0,1,2,1,0.5657370517928287,2,0,0,1,0,0,1,1,0.8055207026348808,1,0,0
train58.csv,19200,2.4470392572646777,3.257005780178046,0.3950876288340922,0.85375,1.0,,0,1,0,0,1,0.0,0,0,0,2,0,0,2,2,0.7487001733102253,2,0,0
train58.csv,24000,4.31262042736524,5.098076335644806,1.2066109408152965,0.57875,0.9954166666666666,,0,0,0,0,0,,0,0,0,2,1,1,3,3,0.6948424068767909,1,0,2
train58.csv,28800,2.149134355440658,2.765702204613303,-0.37423980883705127,0.889375,1.0,,0,0,0,0,0,,0,0,0,2,1,0,2,3,0.6925148088314486,2,1,0
train58.csv,33600,6.17405837518277,7.716784995280462,-0.4222181289760791,0.5375,0.8075,,0,2,1,1,2,0.0,0,0,1,1,0,0,1,1,0.9496124031007752,1,0,0
train58.csv,38400,2.917350847338927,3.519235834635782,-0.35748601637764826,0.8183333333333334,1.0,,0,0,0,0,0,,0,0,0,0,0,2,2,0,0.0,0,0,2
train59.csv,0,18.16259464744414,18.566207797990057,18.16259464744414,0.0,0.0,,0,0,7,7,0,0.0,6,5,1,0,8,0,0,8,0.0,0,0,0
train59.csv,4800,2.3369992419771783,2.6786296209907934,2.124939800108707,0.9564583333333333,1.0,,2,1,1,3,3,0.8734693877551021,3,0,0,0,0,0,0,0,,0,0,0
train59.csv,9600,3.38556990158167,3.7641252855369802,-3.089938057536341,0.7920833333333334,1.0,,0,0,1,1,0,0.0,0,0,1,0,0,1,1,0,0.0,0,0,1
train59.csv,14400,1.6138907463348722,2.051414703569338,1.4018172639954452,1.0,1.0,,0,0,5,5,0,0.0,1,0,4,0,0,0,0,0,,0,0,0
train59.csv,19200,1.7409575285337333,2.1339447949085324,-1.5296535906722168,1.0,1.0,,4,0,2,6,4,0.7802929427430093,4,0,2,0,0,0,0,0,,0,0,0
train59.csv,24000,24.771491700812916,24.798689707068146,24.771491700812916,0.0,0.0,,0,0,13,13,0,0.0,12,0,1,0,9,0,0,9,0.0,0,0,0
train60.csv,0,3.5175491457314174,4.787990080900924,3.5175491457314174,0.8679166666666667,0.919375,,0,0,0,0,0,,0,0,0,1,0,4,5,1,0.3605051664753157,0,0,5
train60.csv,4800,2.7239136051484305,3.471198135913175,-0.95489239232013,0.8947916666666667,1.0,,0,0,0,0,0,,0,0,0,2,2,2,4,4,0.6818181818181818,2,1,2
train60.csv,9600,2.280332618767482,2.868517996851343,0.2363086151619577,0.916875,1.0,,0,0,1,1,0,0.0,0,0,1,2,0,7,9,2,0.5448818897637795,2,0,7
train61.csv,0,3.390996056045128,3.8147821859756585,3.390996056045128,0.7352083333333334,1.0,,2,0,4,6,2,0.3914643119941133,2,0,4,0,0,0,0,0,,0,0,0
train61.csv,4800,7.3828302242170185,8.550250942980792,7.3828302242170185,0.28854166666666664,0.7760416666666666,,0,0,6,6,0,0.0,3,4,3,0,0,0,0,0,,0,0,0
train62.csv,0,2.7793876189104245,3.867220578305529,0.5522147546555272,0.7870833333333334,1.0,,4,0,3,7,4,0.44556451612903225,6,1,1,0,0,0,0,0,,0,0,0
train62.csv,4800,12.744984285942985,14.357458017640269,8.9889807842062,0.08520833333333333,0.31166666666666665,,3,0,1,4,3,0.7774136627174187,4,0,0,0,3,0,0,3,0.0,0,2,0
train62.csv,9600,3.1509420052873662,3.897183618645004,3.0052186061917445,0.75875,1.0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0
train62.csv,14400,1.7126130605399998,2.3128466183958616,-0.6525046521168779,0.9539583333333334,1.0,,1,0,1,2,1,0.6338028169014085,1,0,1,0,0,0,0,0,,0,0,0
train62.csv,19200,2.467943237821058,2.6635445569130067,2.467943237821058,0.9977083333333333,1.0,,3,1,2,5,4,0.33751743375174337,4,0,1,0,1,0,0,1,0.0,0,1,0
train62.csv,24000,1.4887977151452159,1.9024079307343242,0.7186232992513859,1.0,1.0,,1,0,0,1,1,0.4,1,0,0,0,2,0,0,2,0.0,0,2,0
train62.csv,28800,4.807723898921512,5.874718530191701,4.807723898921512,0.5777083333333334,0.895625,,0,0,1,1,0,0.0,1,0,0,0,1,0,0,1,0.0,0,1,0
train62.csv,33600,3.0862265338052195,3.5898975856195885,2.5613111749271047,0.77125,1.0,,0,0,1,1,0,0.0,1,0,0,0,1,0,0,1,0.0,0,1,0
train62.csv,38400,2.2363074236929834,2.6313565879568284,1.3619587328704463,0.96375,1.0,,1,0,5,6,1,0.162426614481409,2,0,4,0,0,0,0,0,,0,0,0
train63.csv,0,5.462985856709896,6.702415547618564,3.0029381732617835,0.5183333333333333,0.829375,,3,0,2,5,3,0.7608695652173914,3,0,2,0,0,0,0,0,,0,0,0
train63.csv,4800,3.5582050829271497,4.433868068822737,1.2762749232769552,0.7472916666666667,0.9583333333333334,,5,0,1,6,5,0.9376304196614885,5,0,1,0,0,0,0,0,,0,0,0
train63.csv,9600,49.51438398034954,49.7210708635561,49.51438398034954,0.0,0.0,,2,2,6,8,4,0.1842790213430505,7,1,1,1,4,0,1,5,0.18857536132140398,0,0,1
train64.csv,0,9.188858103693816,9.790207071937887,9.188858103693816,0.115,0.6160416666666667,,0,0,1,1,0,0.0,1,2,0,0,1,0,0,1,0.0,0,0,0
train64.csv,4800,17.013176279346112,19.29950504522418,17.013176279346112,0.195625,0.28875,,2,0,4,6,2,0.25193370165745854,6,0,0,0,7,0,0,7,0.0,0,0,0
train64.csv,9600,4.748228450048132,5.84169457674504,1.5418470096752537,0.601875,0.8325,,6,0,4,10,6,0.7392092854552049,7,0,3,0,0,0,0,0,,0,0,0
train65.csv,0,3.943560525935162,4.69396281821684,2.9911593719478864,0.689375,0.9833333333333333,,4,0,5,9,4,0.5006337135614702,6,0,3,0,0,0,0,0,,0,0,0
train65.csv,4800,3.24913071208402,4.011579153097117,0.4284563972646746,0.7652083333333334,0.9970833333333333,,6,0,4,10,6,0.6337515176042088,6,0,4,0,1,0,0,1,0.0,0,1,0
train65.csv,9600,7.852309237923458,8.973807064266353,3.8917070021026285,0.28,0.7975,,0,0,2,2,0,0.0,2,0,0,1,2,0,1,3,0.6624203821656051,0,0,1
train65.csv,14400,11.23056469644398,12.882335242031386,3.4605518559583395,0.196875,0.294375,,3,5,2,5,8,0.31800554016620497,5,1,0,1,3,0,1,4,0.3465346534653465,1,1,0
train65.csv,19200,6.990182902158282,7.534957917247672,2.0253717289437922,0.23,0.8616666666666667,,2,1,3,5,3,0.5354609929078015,4,1,1,1,0,0,1,1,0.4566929133858268,1,0,0
train66.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,2,2,1,11,0,1,12,0.4722524483133841,1,4,0
train66.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
